method,baseline_name,cold_start_invocation_ratio,utilization_ratio,over_provisioned_ratio,cold_start_time_slot_ratio,mae,rmse,mape,selective_asymmetric_mae,selective_asymmetric_mse,train_t,predict_t
Keepalive,Keepalive,1.0,0.09090909090909091,10.0,0.016666666666666666,1.432078020789062,11.186440677966099,10.016949152542372,9.85638427734375,76.99152374267578,8.106231689453125e-06,0.008484840393066406
Crane,Crane,2.7755575615628914e-17,0.760938490805314,0.3141666666666619,0.0020833333333333333,0.04090101619980886,0.003194915254237288,0.3141666666666669,0.1833494007587433,0.01432203408330679,4.0531158447265625e-06,0.005193233489990234
Icebreaker,Icebreaker,0.9843271233080849,0.5197495155870967,0.9240037171952412,0.016666666666666666,0.24844351391624836,1.0000386696070431,0.9406872277597855,1.5261402130126953,7.661330699920654,3.0994415283203125e-06,0.006211996078491211
SmartPred,SmartPred,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056433916091918945,0.06338191032409668
